id,class
14799,15
14800,15
14801,15
14802,0
14803,15
14804,15
14805,15
14806,15
14807,15
14808,15
14809,15
14810,15
14811,15
14812,15
14813,15
14814,15
14815,15
14816,15
14817,15
14818,15
14819,15
14820,15
14821,0
14822,15
14823,15
14824,15
14825,15
14826,15
14827,15
14828,15
14829,15
14830,15
14831,15
14832,15
14833,15
14834,15
14835,15
14836,15
14837,15
14838,15
14839,15
14840,15
14841,15
14842,15
14843,15
14844,15
14845,15
14846,15
14847,15
14848,15
14849,15
14850,15
14851,15
14852,15
14853,15
14854,15
14855,15
14856,15
14857,15
14858,15
14859,15
14860,15
14861,15
14862,15
14863,15
14864,15
14865,15
14866,15
14867,15
14868,15
14869,15
14870,15
14871,15
14872,15
14873,15
14874,15
14875,15
14876,15
14877,15
14878,15
14879,15
14880,15
14881,15
14882,15
14883,15
14884,15
14885,15
14886,15
14887,15
14888,15
14889,15
14890,15
14891,15
14892,15
14893,15
14894,15
14895,15
14896,15
14897,15
14898,15
14899,15
14900,15
14901,15
14902,15
14903,15
14904,15
14905,15
14906,15
14907,15
14908,15
14909,15
14910,15
14911,15
14912,15
14913,15
14914,15
14915,15
14916,15
14917,15
14918,15
14919,15
14920,15
14921,15
14922,15
14923,15
14924,15
14925,15
14926,15
14927,15
14928,15
14929,15
14930,15
14931,15
14932,15
14933,15
14934,15
14935,15
14936,15
14937,15
14938,15
14939,15
14940,15
14941,15
14942,15
14943,15
14944,15
14945,15
14946,15
14947,15
14948,15
14949,15
14950,15
14951,15
14952,15
14953,15
14954,15
14955,15
14956,15
14957,15
14958,15
14959,15
14960,15
14961,15
14962,15
14963,15
14964,15
14965,15
14966,15
14967,15
14968,15
14969,15
14970,15
14971,15
14972,15
14973,15
14974,15
14975,15
14976,15
14977,15
14978,15
14979,15
14980,0
14981,15
14982,15
14983,15
14984,15
14985,15
14986,15
14987,15
14988,15
14989,15
14990,15
14991,15
14992,15
14993,15
14994,15
14995,15
14996,15
14997,15
14998,15
14999,15
15000,15
15001,15
15002,15
15003,15
15004,15
15005,15
15006,15
15007,15
15008,15
15009,15
15010,15
15011,15
15012,15
15013,15
15014,15
15015,15
15016,15
15017,15
15018,15
15019,15
15020,15
15021,15
15022,15
15023,15
15024,15
15025,15
15026,15
15027,15
15028,15
15029,15
15030,15
15031,15
15032,15
15033,15
15034,15
15035,15
15036,15
15037,0
15038,15
15039,15
15040,15
15041,15
15042,15
15043,15
15044,15
15045,15
15046,15
15047,15
15048,15
15049,15
15050,15
15051,15
15052,15
15053,15
15054,15
15055,15
15056,15
15057,15
15058,15
15059,15
15060,15
15061,15
15062,15
15063,15
15064,15
15065,15
15066,15
15067,15
15068,15
15069,15
15070,15
15071,15
15072,15
15073,15
15074,15
15075,15
15076,15
15077,15
15078,15
15079,15
15080,15
15081,15
15082,15
15083,15
15084,15
15085,15
15086,15
15087,15
15088,15
15089,15
15090,15
15091,15
15092,15
15093,15
15094,15
15095,15
15096,15
15097,15
15098,15
15099,15
15100,15
15101,15
15102,15
15103,15
15104,15
15105,15
15106,15
15107,15
15108,15
15109,15
15110,15
15111,15
15112,15
15113,15
15114,15
15115,15
15116,15
15117,15
15118,15
15119,15
15120,15
15121,15
15122,15
15123,15
15124,15
15125,15
15126,15
15127,15
15128,15
15129,15
15130,15
15131,15
15132,15
15133,15
15134,15
15135,15
15136,15
15137,15
15138,15
15139,15
15140,15
15141,15
15142,15
15143,15
15144,15
15145,15
15146,15
15147,15
15148,15
15149,15
15150,15
15151,15
15152,15
15153,15
15154,15
15155,15
15156,15
15157,15
15158,15
15159,15
15160,15
15161,15
15162,15
15163,15
15164,15
15165,15
15166,15
15167,15
15168,15
15169,15
15170,15
15171,15
15172,15
15173,15
15174,15
15175,15
15176,15
15177,15
15178,15
15179,15
15180,15
15181,15
15182,15
15183,15
15184,15
15185,15
15186,15
15187,15
15188,15
15189,15
15190,15
15191,15
15192,0
15193,15
15194,15
15195,15
15196,15
15197,15
15198,15
15199,15
15200,15
15201,15
15202,15
15203,15
15204,15
15205,15
15206,15
15207,15
15208,15
15209,15
15210,15
15211,15
15212,15
15213,15
15214,15
15215,15
15216,15
15217,15
15218,15
15219,15
15220,15
15221,15
15222,15
15223,15
15224,15
15225,15
15226,15
15227,15
15228,15
15229,15
15230,15
15231,15
15232,15
15233,15
15234,15
15235,15
15236,15
15237,15
15238,15
15239,15
15240,15
15241,15
15242,15
15243,0
15244,15
15245,15
15246,15
15247,15
15248,15
15249,15
15250,15
15251,15
15252,15
15253,15
15254,15
15255,15
15256,15
15257,15
15258,15
15259,15
15260,15
15261,15
15262,15
15263,15
15264,15
15265,15
15266,15
15267,15
15268,15
15269,15
15270,15
15271,15
15272,15
15273,15
15274,15
15275,15
15276,15
15277,15
15278,0
15279,15
15280,15
15281,15
15282,15
15283,15
15284,15
15285,15
15286,15
15287,15
15288,15
15289,15
15290,15
15291,15
15292,15
15293,15
15294,15
15295,15
15296,15
15297,15
15298,15
15299,15
15300,15
15301,15
15302,15
15303,15
15304,15
15305,15
15306,15
15307,15
15308,15
15309,15
15310,15
15311,15
15312,15
15313,15
15314,15
15315,15
15316,15
15317,15
15318,15
15319,15
15320,15
15321,15
15322,15
15323,15
15324,15
15325,15
15326,15
15327,15
15328,0
15329,15
15330,15
15331,15
15332,15
15333,15
15334,15
15335,15
15336,15
15337,15
15338,15
15339,15
15340,15
15341,15
15342,15
15343,15
15344,15
15345,15
15346,15
15347,15
15348,15
15349,15
15350,15
15351,15
15352,15
15353,15
15354,15
15355,15
15356,15
15357,15
15358,15
15359,15
15360,15
15361,15
15362,15
15363,15
15364,15
15365,15
15366,15
15367,15
15368,15
15369,15
15370,15
15371,15
15372,15
15373,15
15374,15
15375,15
15376,15
15377,15
15378,15
15379,15
15380,15
15381,15
15382,15
15383,15
15384,15
15385,15
15386,15
15387,15
15388,15
15389,15
15390,15
15391,15
15392,15
15393,15
15394,15
15395,15
15396,15
15397,15
15398,15
15399,15
15400,15
15401,0
15402,15
15403,15
15404,15
15405,15
15406,15
15407,15
15408,0
15409,15
15410,15
15411,15
15412,15
15413,15
15414,15
15415,15
15416,15
15417,15
15418,15
15419,15
15420,15
15421,0
15422,15
15423,15
15424,15
15425,15
15426,15
15427,15
15428,15
15429,15
15430,15
15431,15
15432,15
15433,15
15434,15
15435,15
15436,15
15437,15
15438,15
15439,15
15440,15
15441,15
15442,15
15443,0
15444,15
15445,15
15446,15
15447,15
15448,15
15449,15
15450,15
15451,15
15452,15
15453,15
15454,15
15455,15
15456,15
15457,15
15458,15
15459,15
15460,15
15461,15
15462,15
15463,15
15464,15
15465,15
15466,15
15467,15
15468,15
15469,15
15470,15
15471,15
15472,15
15473,15
15474,15
15475,15
15476,15
15477,15
15478,15
15479,15
15480,15
15481,15
15482,0
15483,15
15484,15
15485,15
15486,15
15487,15
15488,15
15489,15
15490,15
15491,15
15492,15
15493,15
15494,15
15495,15
15496,15
15497,15
15498,15
15499,15
15500,15
15501,15
15502,15
15503,15
15504,15
15505,15
15506,15
15507,15
15508,15
15509,15
15510,15
15511,15
15512,15
15513,15
15514,15
15515,15
15516,15
15517,15
15518,15
15519,15
15520,15
15521,15
15522,15
15523,15
15524,15
15525,15
15526,15
15527,15
15528,15
15529,15
15530,15
15531,15
15532,15
15533,15
15534,15
15535,15
15536,15
15537,15
15538,15
15539,15
15540,15
15541,15
15542,15
15543,15
15544,15
15545,15
15546,15
15547,15
15548,15
15549,15
15550,15
15551,15
15552,15
15553,15
15554,15
15555,15
15556,15
15557,15
15558,15
15559,15
15560,15
15561,15
15562,15
15563,15
15564,15
15565,15
15566,15
15567,15
15568,15
15569,15
15570,15
15571,15
15572,15
15573,15
15574,15
15575,15
15576,15
15577,15
15578,15
15579,15
15580,15
15581,15
15582,15
15583,15
15584,15
15585,0
15586,15
15587,15
15588,15
15589,15
15590,15
15591,15
15592,15
15593,15
15594,15
15595,15
15596,15
15597,15
15598,15
15599,15
15600,15
15601,15
15602,15
15603,15
15604,15
15605,15
15606,15
15607,15
15608,15
15609,15
15610,15
15611,15
15612,15
15613,15
15614,15
15615,15
15616,15
15617,15
15618,15
15619,15
15620,15
15621,15
15622,15
15623,15
15624,15
15625,15
15626,15
15627,15
15628,15
15629,15
15630,15
15631,15
15632,15
15633,15
15634,15
15635,15
15636,15
15637,15
15638,15
15639,15
15640,15
15641,15
15642,15
15643,15
15644,15
15645,15
15646,15
15647,15
15648,15
15649,15
15650,15
15651,15
15652,15
15653,15
15654,15
15655,15
15656,15
15657,15
15658,15
15659,15
15660,15
15661,15
15662,15
15663,15
15664,15
15665,15
15666,15
15667,15
15668,15
15669,15
15670,15
15671,15
15672,15
15673,15
15674,15
15675,15
15676,15
15677,15
15678,15
15679,15
15680,15
15681,15
15682,15
15683,15
15684,0
15685,15
15686,15
15687,15
15688,15
15689,15
15690,15
15691,15
15692,15
15693,0
15694,15
15695,15
15696,15
15697,15
15698,15
15699,15
15700,15
15701,15
15702,15
15703,15
15704,15
15705,15
15706,0
15707,15
15708,15
15709,15
15710,15
15711,15
15712,15
15713,15
15714,15
15715,15
15716,15
15717,15
15718,15
15719,15
15720,15
15721,15
15722,15
15723,15
15724,15
15725,15
15726,15
15727,15
15728,15
15729,15
15730,15
15731,15
15732,15
15733,15
15734,15
15735,15
15736,15
15737,15
15738,15
15739,15
15740,0
15741,15
15742,15
15743,15
15744,15
15745,15
15746,15
15747,15
15748,15
15749,15
15750,15
15751,15
15752,15
15753,15
15754,15
15755,15
15756,15
15757,15
15758,15
15759,15
15760,15
15761,15
15762,15
15763,15
15764,15
15765,15
15766,15
15767,15
15768,15
15769,15
15770,15
15771,15
15772,15
15773,15
15774,15
15775,15
15776,15
15777,15
15778,15
15779,15
15780,15
15781,15
15782,15
15783,15
15784,15
15785,15
15786,15
15787,15
15788,15
15789,15
15790,15
15791,15
15792,15
15793,15
15794,15
15795,15
15796,15
15797,15
15798,15
15799,15
15800,15
15801,15
15802,15
15803,15
15804,15
15805,15
15806,15
15807,15
15808,15
15809,15
15810,15
15811,15
15812,15
15813,15
15814,15
15815,15
15816,0
15817,15
15818,15
15819,15
15820,15
15821,15
15822,15
15823,15
15824,15
15825,15
15826,15
15827,15
15828,0
15829,15
15830,15
15831,15
15832,15
15833,15
15834,15
15835,15
15836,15
15837,15
15838,15
15839,15
15840,15
15841,0
15842,15
15843,15
15844,15
15845,15
15846,15
15847,15
15848,15
15849,15
15850,15
15851,15
15852,15
15853,15
15854,15
15855,15
15856,15
15857,15
15858,15
15859,15
15860,15
15861,15
15862,15
15863,15
15864,15
15865,15
15866,15
15867,15
15868,15
15869,15
15870,15
15871,15
15872,0
15873,15
15874,15
15875,15
15876,15
15877,15
15878,15
15879,15
15880,15
15881,15
15882,15
15883,15
15884,15
15885,15
15886,15
15887,15
15888,15
15889,15
15890,15
15891,15
15892,15
15893,15
15894,15
15895,15
15896,15
15897,15
15898,15
15899,15
15900,15
15901,15
15902,15
15903,15
15904,15
15905,15
15906,15
15907,15
15908,15
15909,15
15910,15
15911,15
15912,15
15913,15
15914,0
15915,15
15916,15
15917,15
15918,15
15919,15
15920,0
15921,15
15922,15
15923,15
15924,15
15925,15
15926,15
15927,15
15928,15
15929,15
15930,15
15931,15
15932,15
15933,15
15934,15
15935,15
15936,15
15937,15
15938,15
15939,15
15940,15
15941,15
15942,15
15943,15
15944,15
15945,15
15946,15
15947,15
15948,15
15949,15
15950,15
15951,15
15952,15
15953,15
15954,15
15955,15
15956,0
15957,15
15958,15
15959,15
15960,15
15961,15
15962,15
15963,15
15964,15
15965,15
15966,15
15967,15
15968,15
15969,15
15970,15
15971,15
15972,15
15973,15
15974,15
15975,15
15976,15
15977,15
15978,15
15979,15
15980,15
15981,15
15982,15
15983,15
15984,15
15985,15
15986,15
15987,15
15988,15
15989,15
15990,15
15991,15
15992,15
15993,15
15994,15
15995,15
15996,15
15997,15
15998,15
15999,15
16000,15
16001,15
16002,15
16003,15
16004,15
16005,15
16006,15
16007,15
16008,15
16009,15
16010,15
16011,15
16012,15
16013,15
16014,15
16015,15
16016,15
16017,15
16018,15
16019,15
16020,15
16021,15
16022,15
16023,15
16024,15
16025,15
16026,15
16027,15
16028,15
16029,15
16030,15
16031,15
16032,15
16033,15
16034,15
16035,15
16036,15
16037,15
16038,15
16039,15
16040,15
16041,15
16042,15
16043,15
16044,15
16045,15
16046,15
16047,15
16048,15
16049,15
16050,15
16051,15
16052,15
16053,15
16054,15
16055,15
16056,15
16057,15
16058,15
16059,15
16060,15
16061,15
16062,15
16063,15
16064,15
16065,15
16066,15
16067,15
16068,15
16069,15
16070,15
16071,15
16072,15
16073,15
16074,15
16075,15
16076,15
16077,15
16078,15
16079,15
16080,15
16081,15
16082,15
16083,15
16084,15
16085,15
16086,15
16087,15
16088,15
16089,15
16090,15
16091,15
16092,15
16093,15
16094,15
16095,15
16096,15
16097,15
16098,15
16099,15
16100,15
16101,15
16102,15
16103,15
16104,15
16105,15
16106,15
16107,15
16108,15
16109,15
16110,15
16111,15
16112,15
16113,15
16114,15
16115,15
16116,15
16117,15
16118,15
16119,15
16120,15
16121,15
16122,15
16123,15
16124,15
16125,15
16126,15
16127,15
16128,15
16129,15
16130,15
16131,15
16132,15
16133,15
16134,15
16135,15
16136,15
16137,15
16138,15
16139,15
16140,15
16141,15
16142,15
16143,15
16144,15
16145,15
16146,15
16147,15
16148,15
16149,15
16150,15
16151,0
16152,15
16153,15
16154,0
16155,0
16156,15
16157,15
16158,15
16159,15
16160,15
16161,15
16162,15
16163,15
16164,15
16165,15
16166,15
16167,15
16168,0
16169,15
16170,15
16171,15
16172,15
16173,15
16174,15
16175,15
16176,15
16177,15
16178,15
16179,15
16180,15
16181,15
16182,15
16183,15
16184,15
16185,15
16186,15
16187,15
16188,15
16189,15
16190,15
16191,15
16192,15
16193,15
16194,15
16195,15
16196,15
16197,15
16198,15
16199,15
16200,15
16201,15
16202,15
16203,15
16204,15
16205,15
16206,15
16207,15
16208,15
16209,15
16210,15
16211,15
16212,15
16213,15
16214,15
16215,15
16216,15
16217,15
16218,15
16219,15
16220,15
16221,15
16222,15
16223,15
16224,15
16225,15
16226,15
16227,15
16228,15
16229,15
16230,15
16231,15
16232,15
16233,15
16234,15
16235,15
16236,15
16237,15
16238,15
16239,15
16240,15
16241,15
16242,15
16243,15
16244,15
16245,15
16246,15
16247,15
16248,15
16249,15
16250,15
16251,15
16252,15
16253,15
16254,15
16255,15
16256,15
16257,15
16258,15
16259,15
16260,15
16261,0
16262,15
16263,15
16264,15
16265,15
16266,15
16267,15
16268,15
16269,15
16270,15
16271,15
16272,15
16273,15
16274,15
16275,15
16276,15
16277,15
16278,15
16279,15
16280,15
16281,15
16282,15
16283,15
16284,15
16285,15
16286,0
16287,15
16288,15
16289,15
16290,15
16291,15
16292,15
16293,15
16294,15
16295,15
16296,15
16297,15
16298,15
16299,15
16300,15
16301,15
16302,15
16303,15
16304,15
16305,15
16306,15
16307,15
16308,15
16309,15
16310,15
16311,15
16312,15
16313,15
16314,15
16315,15
16316,15
16317,15
16318,15
16319,15
16320,15
16321,15
16322,15
16323,0
16324,15
16325,15
16326,15
16327,15
16328,15
16329,15
16330,15
16331,15
16332,15
16333,15
16334,15
16335,15
16336,15
16337,15
16338,15
16339,15
16340,15
16341,0
16342,15
16343,15
16344,15
16345,15
16346,15
16347,15
16348,15
16349,15
16350,15
16351,15
16352,15
16353,15
16354,15
16355,15
16356,15
16357,15
16358,15
16359,15
16360,15
16361,15
16362,15
16363,15
16364,15
16365,15
16366,15
16367,15
16368,15
16369,15
16370,15
16371,15
16372,15
16373,15
16374,15
16375,15
16376,15
16377,15
16378,15
16379,15
16380,15
16381,15
16382,0
16383,15
16384,15
16385,15
16386,15
16387,15
16388,15
16389,15
16390,15
16391,15
16392,15
16393,15
16394,15
16395,15
16396,15
16397,15
16398,15
16399,15
16400,15
16401,15
16402,15
16403,15
16404,15
16405,15
16406,15
16407,15
16408,15
16409,15
16410,15
16411,15
16412,15
16413,15
16414,15
16415,15
16416,15
16417,15
16418,15
16419,15
16420,15
16421,15
16422,15
16423,15
16424,15
16425,15
16426,15
16427,15
16428,15
16429,15
16430,15
16431,15
16432,15
16433,15
16434,15
16435,15
16436,15
16437,15
16438,15
16439,15
16440,15
16441,15
16442,15
16443,15
16444,15
16445,15
16446,15
16447,15
16448,15
16449,15
16450,15
16451,15
16452,15
16453,15
16454,15
16455,15
16456,15
16457,15
16458,15
16459,15
16460,15
16461,15
16462,15
16463,15
16464,15
16465,15
16466,15
16467,15
16468,15
16469,15
16470,15
16471,15
16472,15
16473,15
16474,15
16475,15
16476,15
16477,15
16478,15
16479,15
16480,15
16481,15
16482,15
16483,15
16484,15
16485,15
16486,15
16487,15
16488,0
16489,15
16490,15
16491,15
16492,15
16493,15
16494,15
16495,15
16496,15
16497,15
16498,0
16499,15
16500,15
16501,15
16502,15
16503,15
16504,15
16505,15
16506,15
16507,15
16508,15
16509,15
16510,15
16511,15
16512,15
16513,15
16514,15
16515,15
16516,15
16517,15
16518,15
16519,15
16520,15
16521,15
16522,15
16523,15
16524,15
16525,15
16526,15
16527,15
16528,15
16529,15
16530,15
16531,15
16532,15
16533,15
16534,15
16535,15
16536,15
16537,15
16538,15
16539,15
16540,15
16541,15
16542,15
16543,15
16544,15
16545,15
16546,15
16547,15
16548,15
16549,15
16550,15
16551,15
16552,15
16553,15
16554,15
16555,15
16556,15
16557,15
16558,15
16559,15
16560,15
16561,15
16562,15
16563,15
16564,15
16565,15
16566,15
16567,15
16568,0
16569,15
16570,15
16571,15
16572,15
16573,0
16574,15
16575,15
16576,15
16577,15
16578,15
16579,15
16580,15
16581,15
16582,15
16583,15
16584,15
16585,15
16586,15
16587,15
16588,15
16589,15
16590,15
16591,15
16592,15
16593,15
16594,15
16595,15
16596,0
16597,15
16598,15
16599,15
16600,15
16601,15
16602,15
16603,15
16604,15
16605,15
16606,15
16607,15
16608,15
16609,15
16610,15
16611,15
16612,15
16613,15
16614,15
16615,15
16616,15
16617,15
16618,15
16619,15
16620,15
16621,15
16622,15
16623,15
16624,15
16625,0
16626,15
16627,15
16628,15
16629,15
16630,15
16631,15
16632,15
16633,15
16634,15
16635,0
16636,15
16637,15
16638,15
16639,15
16640,15
16641,15
16642,15
16643,15
16644,15
16645,15
16646,15
16647,15
16648,15
16649,15
16650,15
16651,15
16652,15
16653,15
16654,15
16655,15
16656,15
16657,15
16658,15
16659,15
16660,15
16661,15
16662,15
16663,15
16664,15
16665,15
16666,15
16667,15
16668,15
16669,15
16670,15
16671,15
16672,15
16673,15
16674,15
16675,15
16676,15
16677,15
16678,15
16679,15
16680,15
16681,15
16682,15
16683,15
16684,15
16685,15
16686,15
16687,15
16688,15
16689,15
16690,15
16691,15
16692,15
16693,15
16694,15
16695,15
16696,15
16697,15
16698,15
16699,15
16700,15
16701,15
16702,15
16703,15
16704,15
16705,15
16706,15
16707,0
16708,15
16709,15
16710,15
16711,15
16712,15
16713,15
16714,15
16715,15
16716,15
16717,15
16718,15
16719,15
16720,15
16721,15
16722,15
16723,15
16724,15
16725,15
16726,15
16727,15
16728,15
16729,15
16730,15
16731,15
16732,15
16733,15
16734,15
16735,15
16736,15
16737,15
16738,15
16739,15
16740,15
16741,15
16742,15
16743,15
16744,15
16745,15
16746,15
16747,15
16748,15
16749,15
16750,15
16751,15
16752,15
16753,15
16754,15
16755,15
16756,15
16757,15
16758,15
16759,15
16760,15
16761,15
16762,15
16763,15
16764,15
16765,15
16766,15
16767,15
16768,15
16769,15
16770,15
16771,15
16772,15
16773,15
16774,15
16775,15
16776,15
16777,15
16778,15
16779,15
16780,15
16781,15
16782,15
16783,15
16784,15
16785,15
16786,15
16787,15
16788,15
16789,15
16790,15
16791,15
16792,15
16793,15
16794,15
16795,15
16796,15
16797,0
16798,15
16799,15
16800,15
16801,15
16802,15
16803,15
16804,15
16805,15
16806,15
16807,15
16808,15
16809,15
16810,15
16811,15
16812,15
16813,15
16814,15
16815,15
16816,15
16817,15
16818,15
16819,15
16820,15
16821,15
16822,15
16823,15
16824,15
16825,15
16826,15
16827,15
16828,15
16829,15
16830,15
16831,15
16832,15
16833,15
16834,15
16835,15
16836,15
16837,15
16838,15
16839,15
16840,15
16841,15
16842,15
16843,15
16844,15
16845,15
16846,15
16847,15
16848,15
16849,15
16850,15
16851,15
16852,15
16853,15
16854,15
16855,15
16856,15
16857,15
16858,15
16859,0
16860,15
16861,15
16862,15
16863,15
16864,15
16865,15
16866,15
16867,15
16868,15
16869,15
16870,15
16871,15
16872,15
16873,15
16874,0
16875,15
16876,15
16877,15
16878,15
16879,15
16880,15
16881,15
16882,15
16883,15
16884,15
16885,15
16886,15
16887,15
16888,15
16889,15
16890,15
16891,15
16892,0
16893,15
16894,15
16895,15
16896,15
16897,15
16898,15
16899,15
16900,15
16901,15
16902,15
16903,15
16904,15
16905,15
16906,15
16907,15
16908,15
16909,15
16910,15
16911,15
16912,15
16913,15
16914,15
16915,15
16916,15
16917,15
16918,15
16919,15
16920,15
16921,15
16922,15
16923,15
16924,15
16925,15
16926,15
16927,15
16928,15
16929,15
16930,15
16931,0
16932,15
16933,15
16934,15
16935,15
16936,15
16937,15
16938,15
16939,15
16940,15
16941,15
16942,15
16943,15
16944,15
16945,15
16946,15
16947,15
16948,15
16949,15
16950,15
16951,15
16952,15
16953,15
16954,15
16955,15
16956,15
16957,15
16958,15
16959,15
16960,0
16961,15
16962,15
16963,15
16964,15
16965,15
16966,15
16967,15
16968,15
16969,15
16970,15
16971,15
16972,19
16973,15
16974,15
16975,15
16976,15
16977,15
16978,15
16979,15
16980,15
16981,15
16982,15
16983,15
16984,15
16985,15
16986,15
16987,15
16988,15
16989,15
16990,15
16991,15
16992,15
16993,15
16994,15
16995,15
16996,15
16997,15
16998,15
16999,15
17000,15
17001,15
17002,15
17003,15
17004,15
17005,15
17006,15
17007,15
17008,15
17009,15
17010,15
17011,15
17012,15
17013,15
17014,15
17015,15
17016,15
17017,15
17018,15
17019,15
17020,15
17021,15
17022,15
17023,15
17024,15
17025,15
17026,15
17027,15
17028,15
17029,15
17030,15
17031,15
17032,15
17033,15
17034,15
17035,15
17036,15
17037,15
17038,15
17039,15
17040,15
17041,15
17042,15
17043,15
17044,15
17045,15
17046,15
17047,15
17048,15
17049,15
17050,15
17051,15
17052,15
17053,15
17054,15
17055,15
17056,15
17057,15
17058,15
17059,15
17060,15
17061,15
17062,15
17063,15
17064,15
17065,0
17066,15
17067,15
17068,15
17069,15
17070,15
17071,15
17072,15
17073,15
17074,15
17075,15
17076,15
17077,15
17078,15
17079,15
17080,15
17081,15
17082,15
17083,15
17084,15
17085,15
17086,15
17087,15
17088,15
17089,15
17090,15
17091,15
17092,15
17093,15
17094,15
17095,0
17096,15
17097,15
17098,15
17099,15
17100,15
17101,15
17102,15
17103,15
17104,15
17105,15
17106,15
17107,15
17108,15
17109,15
17110,15
17111,15
17112,15
17113,15
17114,15
17115,15
17116,15
17117,15
17118,15
17119,15
17120,15
17121,15
17122,15
17123,15
17124,15
17125,15
17126,15
17127,15
17128,15
17129,15
17130,15
17131,15
17132,15
17133,15
17134,15
17135,15
17136,15
17137,15
17138,15
17139,15
17140,15
17141,15
17142,15
17143,15
17144,15
17145,15
17146,15
17147,15
17148,15
17149,15
17150,15
17151,15
17152,15
17153,15
17154,15
17155,15
17156,15
17157,15
17158,15
17159,15
17160,15
17161,15
17162,15
17163,15
17164,15
17165,15
17166,15
17167,15
17168,15
17169,15
17170,15
17171,15
17172,15
17173,15
17174,15
17175,15
17176,15
17177,15
17178,15
17179,15
17180,15
17181,15
17182,15
17183,15
17184,15
17185,15
17186,15
17187,15
17188,15
17189,15
17190,15
17191,15
17192,15
17193,15
17194,15
17195,15
17196,15
17197,15
17198,15
17199,15
17200,15
17201,15
17202,15
17203,15
17204,15
17205,15
17206,15
17207,15
17208,15
17209,15
17210,15
17211,15
17212,15
17213,15
17214,15
17215,15
17216,15
17217,15
17218,15
17219,15
17220,15
17221,15
17222,15
17223,15
17224,15
17225,0
17226,15
17227,15
17228,15
17229,15
17230,15
17231,15
17232,15
17233,15
17234,15
17235,0
17236,15
17237,15
17238,15
17239,15
17240,15
17241,15
17242,15
17243,15
17244,15
17245,15
17246,15
17247,15
17248,15
17249,15
17250,15
17251,15
17252,15
17253,15
17254,15
17255,15
17256,15
17257,15
17258,15
17259,15
17260,15
17261,15
17262,15
17263,15
17264,15
17265,15
17266,15
17267,15
17268,15
17269,15
17270,15
17271,15
17272,15
17273,15
17274,15
17275,15
17276,15
17277,15
17278,15
17279,15
17280,15
17281,15
17282,15
17283,15
17284,15
17285,15
17286,15
17287,15
17288,15
17289,15
17290,15
17291,15
17292,15
17293,15
17294,15
17295,15
17296,15
17297,15
17298,15
17299,15
17300,15
17301,15
17302,15
17303,15
17304,15
17305,15
17306,15
17307,15
17308,15
17309,0
17310,15
17311,15
17312,15
17313,15
17314,15
17315,15
17316,15
17317,15
17318,15
17319,15
17320,15
17321,15
17322,15
17323,15
17324,15
17325,15
17326,15
17327,15
17328,15
17329,15
17330,15
17331,0
17332,15
17333,15
17334,15
17335,15
17336,0
17337,15
17338,15
17339,15
17340,15
17341,15
17342,15
17343,15
17344,15
17345,15
17346,15
17347,15
17348,15
17349,15
17350,15
17351,15
17352,15
17353,15
17354,15
17355,15
17356,15
17357,15
17358,15
17359,15
17360,15
17361,15
17362,15
17363,15
17364,15
17365,15
17366,15
17367,15
17368,15
17369,15
17370,15
17371,15
17372,15
17373,15
17374,15
17375,15
17376,15
17377,15
17378,15
17379,15
17380,15
17381,15
17382,15
17383,15
17384,15
17385,15
17386,15
17387,15
17388,15
17389,15
17390,15
17391,15
17392,15
17393,15
17394,15
17395,15
17396,15
17397,15
17398,15
17399,15
17400,15
17401,15
17402,15
17403,15
17404,15
17405,15
17406,15
17407,15
17408,15
17409,15
17410,15
17411,15
17412,15
17413,15
17414,15
17415,15
17416,15
17417,15
17418,15
17419,15
17420,15
17421,15
17422,15
17423,15
17424,15
17425,15
17426,15
17427,15
17428,15
17429,15
17430,15
17431,15
17432,15
17433,15
17434,15
17435,15
17436,15
17437,15
17438,15
17439,15
17440,15
17441,15
17442,15
17443,15
17444,15
17445,15
17446,15
17447,15
17448,15
17449,15
17450,15
17451,15
17452,15
17453,0
17454,15
17455,15
17456,15
17457,15
17458,15
17459,15
17460,15
17461,15
17462,15
17463,15
17464,15
17465,15
17466,15
17467,15
17468,15
17469,15
17470,15
17471,15
17472,15
17473,15
17474,15
17475,15
17476,15
17477,15
17478,15
17479,15
17480,15
17481,15
17482,15
17483,15
17484,15
17485,15
17486,15
17487,15
17488,15
17489,15
17490,15
17491,15
17492,15
17493,15
17494,15
17495,15
17496,15
17497,15
17498,15
17499,15
17500,15
17501,15
17502,0
17503,15
17504,15
17505,15
17506,15
17507,15
17508,15
17509,15
17510,15
17511,15
17512,15
17513,15
17514,15
17515,15
17516,15
17517,15
17518,15
17519,15
17520,15
17521,15
17522,15
17523,15
17524,15
17525,15
17526,15
17527,0
17528,15
17529,15
17530,15
17531,15
17532,15
17533,15
17534,15
17535,15
17536,15
17537,15
17538,15
17539,15
17540,15
17541,15
17542,15
17543,15
17544,15
17545,15
17546,15
17547,15
17548,15
17549,15
17550,15
17551,15
17552,15
17553,15
17554,15
17555,15
17556,15
17557,15
17558,15
17559,15
17560,15
17561,15
17562,15
17563,15
17564,15
17565,15
17566,15
17567,15
17568,15
17569,15
17570,15
17571,15
17572,15
17573,15
17574,15
17575,15
17576,15
17577,15
17578,15
17579,15
17580,15
17581,15
17582,15
17583,15
17584,15
17585,15
17586,15
17587,15
17588,15
17589,15
17590,15
17591,15
17592,15
17593,15
17594,15
17595,15
17596,15
17597,15
